candidate_id,sample_source,semantic_bucket,exp_bucket,role_family,labeling_set,labeling_batch,label_status,llm_provider,industry,current_role
CAND_0072789,stratified,Top 25%,5-8 years,Analytics,set_2,reserve,unlabeled,,Manufacturing,Operations Manager
CAND_0025170,suspicious,,,Search_IR,set_2,reserve,unlabeled,,IT Services,Graphic Designer
CAND_0071335,stratified,Middle 50%,8+ years,Search_IR,set_2,reserve,unlabeled,,Conglomerate,Graphic Designer
CAND_0005484,stratified,Bottom 25%,3-5 years,Non_Technical,set_2,reserve,unlabeled,,IT Services,Accountant
CAND_0093074,stratified,Middle 50%,5-8 years,Analytics,set_2,reserve,unlabeled,,Manufacturing,Graphic Designer
CAND_0013950,elite,,,Search_IR,set_2,reserve,unlabeled,,IT Services,Mechanical Engineer
CAND_0039347,stratified,Top 25%,5-8 years,Search_IR,set_2,reserve,unlabeled,,Software,HR Manager
CAND_0021352,suspicious,,,Search_IR,set_2,reserve,unlabeled,,IT Services,Accountant
CAND_0026127,stratified,Bottom 25%,3-5 years,Platform_MLOps,set_2,reserve,unlabeled,,Fintech,Java Developer
CAND_0027718,stratified,Middle 50%,8+ years,NLP_LLM,set_2,reserve,unlabeled,,Software,Project Manager
CAND_0096525,stratified,Bottom 25%,3-5 years,Backend,set_2,reserve,unlabeled,,Fintech,.NET Developer
CAND_0035220,stratified,Top 25%,5-8 years,Platform_MLOps,set_2,reserve,unlabeled,,IT Services,QA Engineer
CAND_0035493,suspicious,,,Search_IR,set_2,reserve,unlabeled,,IT Services,Operations Manager
CAND_0018918,elite,,,Search_IR,set_2,reserve,unlabeled,,Paper Products,Civil Engineer
CAND_0068193,stratified,Middle 50%,3-5 years,NLP_LLM,set_2,reserve,unlabeled,,Manufacturing,HR Manager
CAND_0060188,stratified,Middle 50%,3-5 years,Non_Technical,set_2,reserve,unlabeled,,IT Services,Civil Engineer
CAND_0060476,stratified,Top 25%,5-8 years,Analytics,set_2,reserve,unlabeled,,Manufacturing,Business Analyst
CAND_0006305,stratified,Middle 50%,8+ years,Platform_MLOps,set_2,reserve,unlabeled,,E-commerce,Cloud Engineer
CAND_0022173,stratified,Middle 50%,3-5 years,Non_Technical,set_2,reserve,unlabeled,,Software,Operations Manager
CAND_0063621,elite,,,Search_IR,set_2,reserve,unlabeled,,Software,Project Manager
CAND_0044321,stratified,Middle 50%,8+ years,NLP_LLM,set_2,reserve,unlabeled,,Software,Sales Executive
CAND_0014368,stratified,Top 25%,8+ years,Search_IR,set_2,reserve,unlabeled,,IT Services,Mechanical Engineer
CAND_0079178,stratified,Middle 50%,3-5 years,Search_IR,set_2,reserve,unlabeled,,IT Services,Analytics Engineer
CAND_0085354,stratified,Top 25%,5-8 years,Analytics,set_2,reserve,unlabeled,,Software,HR Manager
CAND_0022396,stratified,Middle 50%,8+ years,Search_IR,set_2,reserve,unlabeled,,Software,Civil Engineer
CAND_0047258,stratified,Top 25%,5-8 years,Search_IR,set_2,reserve,unlabeled,,Paper Products,HR Manager
CAND_0086608,stratified,Middle 50%,3-5 years,Search_IR,set_2,reserve,unlabeled,,IT Services,Civil Engineer
CAND_0089351,stratified,Top 25%,3-5 years,NLP_LLM,set_2,reserve,unlabeled,,Conglomerate,Project Manager
CAND_0050682,stratified,Middle 50%,8+ years,Non_Technical,set_2,reserve,unlabeled,,Conglomerate,Civil Engineer
CAND_0006394,elite,,,Search_IR,set_2,reserve,unlabeled,,Software,HR Manager
CAND_0069055,stratified,Bottom 25%,5-8 years,Search_IR,set_2,reserve,unlabeled,,Conglomerate,Content Writer
CAND_0033084,stratified,Bottom 25%,5-8 years,Platform_MLOps,set_2,reserve,unlabeled,,IT Services,Mobile Developer
CAND_0011262,stratified,Middle 50%,8+ years,Non_Technical,set_2,reserve,unlabeled,,Manufacturing,Sales Executive
CAND_0036635,stratified,Top 25%,5-8 years,Search_IR,set_2,reserve,unlabeled,,Software,Graphic Designer
CAND_0099582,stratified,Bottom 25%,5-8 years,Search_IR,set_2,reserve,unlabeled,,Software,HR Manager
CAND_0015750,elite,,,Search_IR,set_2,reserve,unlabeled,,Conglomerate,Mechanical Engineer
CAND_0008738,stratified,Middle 50%,5-8 years,Platform_MLOps,set_2,reserve,unlabeled,,Conglomerate,Data Analyst
CAND_0051547,stratified,Top 25%,8+ years,Analytics,set_2,reserve,unlabeled,,IT Services,Mechanical Engineer
CAND_0084727,stratified,Middle 50%,0-3 years,NLP_LLM,set_2,reserve,unlabeled,,Software,Civil Engineer
CAND_0058179,stratified,Bottom 25%,0-3 years,Backend,set_2,reserve,unlabeled,,Consulting,.NET Developer
CAND_0055462,stratified,Middle 50%,3-5 years,Backend,set_2,reserve,unlabeled,,IT Services,Mobile Developer
CAND_0063657,elite,,,Search_IR,set_2,reserve,unlabeled,,Manufacturing,Civil Engineer
CAND_0084813,suspicious,,,Search_IR,set_2,reserve,unlabeled,,Software,Business Analyst
CAND_0028125,suspicious,,,Platform_MLOps,set_2,reserve,unlabeled,,E-commerce,.NET Developer
CAND_0091958,stratified,Middle 50%,8+ years,Non_Technical,set_2,reserve,unlabeled,,Manufacturing,HR Manager
CAND_0057423,stratified,Middle 50%,8+ years,Search_IR,set_2,reserve,unlabeled,,Software,Accountant
CAND_0027505,stratified,Top 25%,0-3 years,Non_Technical,set_2,reserve,unlabeled,,Software,HR Manager
CAND_0074855,stratified,Bottom 25%,8+ years,Analytics,set_2,reserve,unlabeled,,Conglomerate,Accountant
CAND_0071459,stratified,Bottom 25%,5-8 years,Platform_MLOps,set_2,reserve,unlabeled,,IT Services,Mobile Developer
CAND_0079545,elite,,,Search_IR,set_2,reserve,unlabeled,,IT Services,Operations Manager
CAND_0083431,stratified,Top 25%,3-5 years,Non_Technical,set_2,reserve,unlabeled,,IT Services,Civil Engineer
CAND_0053336,stratified,Bottom 25%,3-5 years,NLP_LLM,set_2,reserve,unlabeled,,Paper Products,Operations Manager
CAND_0074089,suspicious,,,Search_IR,set_2,reserve,unlabeled,,Conglomerate,Sales Executive
CAND_0043695,suspicious,,,Backend,set_2,reserve,unlabeled,,IT Services,.NET Developer
CAND_0074023,stratified,Middle 50%,8+ years,Data_Science,set_2,reserve,unlabeled,,Paper Products,Customer Support
CAND_0020588,stratified,Top 25%,8+ years,Search_IR,set_2,reserve,unlabeled,,Software,Graphic Designer
CAND_0085813,stratified,Top 25%,0-3 years,Analytics,set_2,reserve,unlabeled,,IT Services,Business Analyst
CAND_0088112,stratified,Bottom 25%,5-8 years,Search_IR,set_2,reserve,unlabeled,,Software,Operations Manager
CAND_0046510,stratified,Bottom 25%,8+ years,Search_IR,set_2,reserve,unlabeled,,Manufacturing,Operations Manager
CAND_0040644,stratified,Bottom 25%,8+ years,NLP_LLM,set_2,reserve,unlabeled,,Manufacturing,Operations Manager
CAND_0011559,stratified,Middle 50%,5-8 years,Search_IR,set_2,reserve,unlabeled,,Manufacturing,Civil Engineer
CAND_0044362,stratified,Bottom 25%,8+ years,Backend,set_2,reserve,unlabeled,,Consulting,Mobile Developer
CAND_0061858,stratified,Middle 50%,3-5 years,NLP_LLM,set_2,reserve,unlabeled,,Consulting,Full Stack Developer
CAND_0023896,elite,,,Search_IR,set_2,reserve,unlabeled,,Software,Operations Manager
CAND_0069550,suspicious,,,NLP_LLM,set_2,reserve,unlabeled,,Software,Frontend Engineer
CAND_0023880,stratified,Bottom 25%,5-8 years,Search_IR,set_2,reserve,unlabeled,,IT Services,Sales Executive
CAND_0007607,suspicious,,,Recommendation,set_2,reserve,unlabeled,,E-commerce,Java Developer
CAND_0093829,stratified,Bottom 25%,8+ years,Non_Technical,set_2,reserve,unlabeled,,IT Services,Content Writer
CAND_0050502,stratified,Middle 50%,8+ years,Platform_MLOps,set_2,reserve,unlabeled,,IT Services,Mobile Developer
CAND_0039950,suspicious,,,Search_IR,set_2,reserve,unlabeled,,IT Services,Marketing Manager
CAND_0027697,stratified,Middle 50%,0-3 years,Backend,set_2,reserve,unlabeled,,Manufacturing,Software Engineer
CAND_0090815,stratified,Middle 50%,3-5 years,Non_Technical,set_2,reserve,unlabeled,,Software,Marketing Manager
CAND_0069647,stratified,Middle 50%,0-3 years,Search_IR,set_2,reserve,unlabeled,,Software,Operations Manager
CAND_0049986,stratified,Middle 50%,5-8 years,Non_Technical,set_2,reserve,unlabeled,,Conglomerate,Customer Support
CAND_0083384,elite,,,Search_IR,set_2,reserve,unlabeled,,IT Services,Sales Executive
CAND_0068659,stratified,Top 25%,3-5 years,Analytics,set_2,reserve,unlabeled,,IT Services,Sales Executive
CAND_0032330,stratified,Middle 50%,5-8 years,Platform_MLOps,set_2,reserve,unlabeled,,IT Services,.NET Developer
CAND_0011776,stratified,Top 25%,8+ years,Analytics,set_2,reserve,unlabeled,,Conglomerate,HR Manager
CAND_0037268,stratified,Middle 50%,3-5 years,Platform_MLOps,set_2,reserve,unlabeled,,Fintech,QA Engineer
CAND_0052937,elite,,,Search_IR,set_2,reserve,unlabeled,,Conglomerate,Project Manager
CAND_0010605,stratified,Bottom 25%,0-3 years,Backend,set_2,reserve,unlabeled,,IT Services,Full Stack Developer
CAND_0079612,stratified,Bottom 25%,5-8 years,Non_Technical,set_2,reserve,unlabeled,,Manufacturing,Customer Support
CAND_0024703,stratified,Bottom 25%,8+ years,Search_IR,set_2,reserve,unlabeled,,Conglomerate,Project Manager
CAND_0039816,stratified,Bottom 25%,0-3 years,Search_IR,set_2,reserve,unlabeled,,Fintech,Senior Data Engineer
CAND_0014587,stratified,Middle 50%,8+ years,NLP_LLM,set_2,reserve,unlabeled,,Software,Sales Executive
CAND_0020025,stratified,Middle 50%,0-3 years,Platform_MLOps,set_2,reserve,unlabeled,,Manufacturing,DevOps Engineer
CAND_0018916,stratified,Middle 50%,8+ years,Search_IR,set_2,reserve,unlabeled,,Software,Civil Engineer
CAND_0042904,stratified,Middle 50%,5-8 years,Platform_MLOps,set_2,reserve,unlabeled,,IT Services,Data Analyst
CAND_0047314,stratified,Bottom 25%,8+ years,Search_IR,set_2,reserve,unlabeled,,Software,Content Writer
CAND_0073785,stratified,Top 25%,8+ years,Non_Technical,set_2,reserve,unlabeled,,Paper Products,Operations Manager
CAND_0037691,stratified,Bottom 25%,3-5 years,Search_IR,set_2,reserve,unlabeled,,Paper Products,Content Writer
CAND_0051385,stratified,Top 25%,5-8 years,NLP_LLM,set_2,reserve,unlabeled,,Software,Software Engineer
CAND_0057074,stratified,Middle 50%,0-3 years,Backend,set_2,reserve,unlabeled,,IT Services,.NET Developer
CAND_0079974,stratified,Middle 50%,8+ years,NLP_LLM,set_2,reserve,unlabeled,,Conglomerate,Project Manager
CAND_0035411,elite,,,Search_IR,set_2,reserve,unlabeled,,IT Services,HR Manager
CAND_0027361,stratified,Middle 50%,5-8 years,NLP_LLM,set_2,reserve,unlabeled,,Paper Products,Project Manager
CAND_0085091,stratified,Bottom 25%,5-8 years,Platform_MLOps,set_2,reserve,unlabeled,,Fintech,Mobile Developer
CAND_0069746,stratified,Top 25%,8+ years,Search_IR,set_2,reserve,unlabeled,,IT Services,Customer Support
CAND_0086080,elite,,,Search_IR,set_2,reserve,unlabeled,,Conglomerate,Civil Engineer
CAND_0022550,stratified,Top 25%,8+ years,Search_IR,set_2,reserve,unlabeled,,Software,Graphic Designer
CAND_0054993,stratified,Middle 50%,8+ years,Search_IR,set_2,reserve,unlabeled,,IT Services,Customer Support
CAND_0097860,suspicious,,,NLP_LLM,set_2,reserve,unlabeled,,Transportation,Junior ML Engineer
CAND_0072604,suspicious,,,Recommendation,set_2,reserve,unlabeled,,Software,Frontend Engineer
CAND_0036835,stratified,Top 25%,8+ years,Non_Technical,set_2,reserve,unlabeled,,Software,Mechanical Engineer
CAND_0085921,stratified,Middle 50%,0-3 years,Backend,set_2,reserve,unlabeled,,Manufacturing,Frontend Engineer
CAND_0062571,stratified,Middle 50%,3-5 years,Other,set_2,reserve,unlabeled,,Conglomerate,Full Stack Developer
CAND_0092567,stratified,Middle 50%,8+ years,Search_IR,set_2,reserve,unlabeled,,Conglomerate,Operations Manager
CAND_0005783,elite,,,Search_IR,set_2,reserve,unlabeled,,IT Services,HR Manager
CAND_0019384,stratified,Top 25%,8+ years,Search_IR,set_2,reserve,unlabeled,,IT Services,Business Analyst
CAND_0070166,stratified,Top 25%,8+ years,Search_IR,set_2,reserve,unlabeled,,Software,Customer Support
CAND_0035672,stratified,Top 25%,8+ years,NLP_LLM,set_2,reserve,unlabeled,,Conglomerate,Sales Executive
CAND_0091547,stratified,Top 25%,0-3 years,Non_Technical,set_2,reserve,unlabeled,,Software,HR Manager
CAND_0067340,stratified,Middle 50%,0-3 years,Analytics,set_2,reserve,unlabeled,,IT Services,Sales Executive
CAND_0025633,elite,,,Search_IR,set_2,reserve,unlabeled,,Manufacturing,HR Manager
CAND_0077408,stratified,Top 25%,8+ years,Analytics,set_2,reserve,unlabeled,,IT Services,Mechanical Engineer
CAND_0091413,stratified,Top 25%,8+ years,Search_IR,set_2,reserve,unlabeled,,IT Services,Marketing Manager
CAND_0033196,suspicious,,,Search_IR,set_2,reserve,unlabeled,,Conglomerate,Mechanical Engineer
CAND_0095257,stratified,Middle 50%,5-8 years,Search_IR,set_2,reserve,unlabeled,,IT Services,Sales Executive
CAND_0054677,stratified,Middle 50%,5-8 years,Analytics,set_2,reserve,unlabeled,,Software,Project Manager
CAND_0042311,stratified,Middle 50%,5-8 years,Non_Technical,set_2,reserve,unlabeled,,Paper Products,Marketing Manager
CAND_0078869,stratified,Top 25%,5-8 years,Analytics,set_2,reserve,unlabeled,,IT Services,Business Analyst
CAND_0003599,stratified,Bottom 25%,5-8 years,Search_IR,set_2,reserve,unlabeled,,AI/ML,Computer Vision Engineer
CAND_0050183,stratified,Middle 50%,0-3 years,Search_IR,set_2,reserve,unlabeled,,Software,Cloud Engineer
CAND_0044447,stratified,Middle 50%,8+ years,Search_IR,set_2,reserve,unlabeled,,Manufacturing,Customer Support
CAND_0006198,suspicious,,,Search_IR,set_2,reserve,unlabeled,,Software,Operations Manager
CAND_0065507,stratified,Bottom 25%,3-5 years,Data_Science,set_2,reserve,unlabeled,,Fintech,Software Engineer
CAND_0040984,suspicious,,,Search_IR,set_2,reserve,unlabeled,,Conglomerate,Business Analyst
CAND_0008995,elite,,,Search_IR,set_2,reserve,unlabeled,,Conglomerate,HR Manager
CAND_0022930,stratified,Bottom 25%,5-8 years,Platform_MLOps,set_2,reserve,unlabeled,,IT Services,Mobile Developer
CAND_0051210,elite,,,Search_IR,set_2,reserve,unlabeled,,IT Services,Project Manager
CAND_0099976,stratified,Bottom 25%,0-3 years,Search_IR,set_2,reserve,unlabeled,,Manufacturing,Content Writer
CAND_0077710,stratified,Middle 50%,8+ years,Platform_MLOps,set_2,reserve,unlabeled,,Software,Cloud Engineer
CAND_0085463,stratified,Middle 50%,8+ years,NLP_LLM,set_2,reserve,unlabeled,,Conglomerate,Marketing Manager
CAND_0054072,stratified,Bottom 25%,5-8 years,Search_IR,set_2,reserve,unlabeled,,Software,Content Writer
CAND_0035684,stratified,Bottom 25%,0-3 years,Analytics,set_2,reserve,unlabeled,,Software,Content Writer
CAND_0048091,stratified,Bottom 25%,5-8 years,Non_Technical,set_2,reserve,unlabeled,,Manufacturing,HR Manager
CAND_0077293,stratified,Bottom 25%,5-8 years,Platform_MLOps,set_2,reserve,unlabeled,,IT Services,Software Engineer
CAND_0084319,suspicious,,,Platform_MLOps,set_2,reserve,unlabeled,,IT Services,Cloud Engineer
CAND_0085909,stratified,Middle 50%,0-3 years,Non_Technical,set_2,reserve,unlabeled,,Manufacturing,Operations Manager
CAND_0014860,suspicious,,,Backend,set_2,reserve,unlabeled,,Manufacturing,Java Developer
CAND_0050822,elite,,,Search_IR,set_2,reserve,unlabeled,,Conglomerate,Marketing Manager
CAND_0014950,stratified,Top 25%,5-8 years,Platform_MLOps,set_2,reserve,unlabeled,,IT Services,Full Stack Developer
CAND_0035214,elite,,,Search_IR,set_2,reserve,unlabeled,,Software,Mechanical Engineer
CAND_0036354,stratified,Middle 50%,8+ years,Search_IR,set_2,reserve,unlabeled,,IT Services,Marketing Manager
CAND_0024775,stratified,Bottom 25%,8+ years,Search_IR,set_2,reserve,unlabeled,,IT Services,Content Writer
CAND_0049424,stratified,Bottom 25%,8+ years,Analytics,set_2,reserve,unlabeled,,Paper Products,HR Manager
CAND_0029851,stratified,Middle 50%,8+ years,Analytics,set_2,reserve,unlabeled,,IT Services,Business Analyst
CAND_0022252,stratified,Top 25%,5-8 years,Search_IR,set_2,reserve,unlabeled,,IT Services,Full Stack Developer
CAND_0002636,stratified,Bottom 25%,5-8 years,NLP_LLM,set_2,reserve,unlabeled,,Fintech,.NET Developer
CAND_0057586,stratified,Middle 50%,0-3 years,Backend,set_2,reserve,unlabeled,,Food Delivery,Full Stack Developer
CAND_0093055,stratified,Middle 50%,5-8 years,Platform_MLOps,set_2,reserve,unlabeled,,Manufacturing,Operations Manager
CAND_0080301,suspicious,,,Platform_MLOps,set_2,reserve,unlabeled,,IT Services,Java Developer
CAND_0011956,stratified,Middle 50%,8+ years,Search_IR,set_2,reserve,unlabeled,,Conglomerate,Project Manager
CAND_0073837,stratified,Middle 50%,0-3 years,Non_Technical,set_2,reserve,unlabeled,,Conglomerate,Sales Executive
CAND_0050112,stratified,Top 25%,8+ years,Search_IR,set_2,reserve,unlabeled,,Conglomerate,Mechanical Engineer
CAND_0041044,elite,,,Search_IR,set_2,reserve,unlabeled,,IT Services,Civil Engineer
CAND_0036157,stratified,Middle 50%,0-3 years,Search_IR,set_2,reserve,unlabeled,,Manufacturing,Mechanical Engineer
CAND_0064491,stratified,Middle 50%,0-3 years,Search_IR,set_2,reserve,unlabeled,,IT Services,Operations Manager
CAND_0085045,stratified,Bottom 25%,8+ years,Non_Technical,set_2,reserve,unlabeled,,Paper Products,Marketing Manager
CAND_0057745,stratified,Top 25%,5-8 years,Non_Technical,set_2,reserve,unlabeled,,IT Services,Graphic Designer
CAND_0009550,stratified,Bottom 25%,0-3 years,NLP_LLM,set_2,reserve,unlabeled,,Software,.NET Developer
CAND_0049659,stratified,Middle 50%,0-3 years,Search_IR,set_2,reserve,unlabeled,,Manufacturing,Sales Executive
CAND_0013186,elite,,,Search_IR,set_2,reserve,unlabeled,,Software,Civil Engineer
CAND_0020231,elite,,,Search_IR,set_2,reserve,unlabeled,,Paper Products,Graphic Designer
CAND_0007063,stratified,Bottom 25%,3-5 years,Non_Technical,set_2,reserve,unlabeled,,Software,Customer Support
CAND_0025942,stratified,Bottom 25%,5-8 years,Search_IR,set_2,reserve,unlabeled,,Software,Marketing Manager
CAND_0009263,stratified,Top 25%,8+ years,Search_IR,set_2,reserve,unlabeled,,Paper Products,HR Manager
CAND_0000847,elite,,,Search_IR,set_2,reserve,unlabeled,,Software,HR Manager
CAND_0088062,stratified,Middle 50%,8+ years,Non_Technical,set_2,reserve,unlabeled,,Conglomerate,Project Manager
CAND_0046487,stratified,Top 25%,8+ years,Platform_MLOps,set_2,reserve,unlabeled,,Software,Operations Manager
CAND_0051131,stratified,Middle 50%,0-3 years,Search_IR,set_2,reserve,unlabeled,,Consulting,Software Engineer
CAND_0055853,stratified,Top 25%,5-8 years,Non_Technical,set_2,reserve,unlabeled,,Paper Products,Project Manager
CAND_0007141,stratified,Bottom 25%,3-5 years,Platform_MLOps,set_2,reserve,unlabeled,,Manufacturing,DevOps Engineer
CAND_0066945,elite,,,Search_IR,set_2,reserve,unlabeled,,Software,HR Manager
CAND_0077940,suspicious,,,Search_IR,set_2,reserve,unlabeled,,Software,Marketing Manager
CAND_0062249,stratified,Top 25%,3-5 years,Non_Technical,set_2,reserve,unlabeled,,Software,Customer Support
CAND_0014790,stratified,Middle 50%,3-5 years,Search_IR,set_2,reserve,unlabeled,,SaaS,Analytics Engineer
CAND_0059130,stratified,Middle 50%,0-3 years,Other,set_2,reserve,unlabeled,,IT Services,Content Writer
CAND_0099337,stratified,Bottom 25%,3-5 years,Analytics,set_2,reserve,unlabeled,,IT Services,Customer Support
CAND_0005883,stratified,Middle 50%,3-5 years,Search_IR,set_2,reserve,unlabeled,,EdTech,Computer Vision Engineer
CAND_0024192,stratified,Middle 50%,8+ years,Platform_MLOps,set_2,reserve,unlabeled,,IT Services,Java Developer
CAND_0088168,stratified,Middle 50%,0-3 years,Search_IR,set_2,reserve,unlabeled,,IT Services,Graphic Designer
CAND_0056046,elite,,,Search_IR,set_2,reserve,unlabeled,,IT Services,HR Manager
CAND_0041293,stratified,Top 25%,8+ years,Analytics,set_2,reserve,unlabeled,,Conglomerate,Operations Manager
CAND_0053064,elite,,,Search_IR,set_2,reserve,unlabeled,,Software,Civil Engineer
CAND_0072454,stratified,Top 25%,3-5 years,Other,set_2,reserve,unlabeled,,Conglomerate,Mechanical Engineer
CAND_0004702,stratified,Middle 50%,8+ years,NLP_LLM,set_2,reserve,unlabeled,,Software,Project Manager
CAND_0080598,stratified,Top 25%,5-8 years,Analytics,set_2,reserve,unlabeled,,Software,Mechanical Engineer
CAND_0030153,stratified,Bottom 25%,8+ years,Search_IR,set_2,reserve,unlabeled,,Manufacturing,Content Writer
CAND_0025628,stratified,Bottom 25%,0-3 years,Search_IR,set_2,reserve,unlabeled,,Fintech,Data Analyst
CAND_0040972,stratified,Middle 50%,5-8 years,NLP_LLM,set_2,reserve,unlabeled,,Fintech,Data Analyst
CAND_0084121,stratified,Bottom 25%,5-8 years,Platform_MLOps,set_2,reserve,unlabeled,,IT Services,Mobile Developer
CAND_0008039,stratified,Middle 50%,5-8 years,NLP_LLM,set_2,reserve,unlabeled,,Manufacturing,HR Manager
CAND_0089713,suspicious,,,Search_IR,set_2,reserve,unlabeled,,Software,Accountant
CAND_0053993,stratified,Middle 50%,5-8 years,Search_IR,set_2,reserve,unlabeled,,Paper Products,Full Stack Developer
CAND_0067902,suspicious,,,Search_IR,set_2,reserve,unlabeled,,Manufacturing,Graphic Designer
CAND_0066628,elite,,,Search_IR,set_2,reserve,unlabeled,,Manufacturing,HR Manager
CAND_0077098,stratified,Top 25%,5-8 years,Non_Technical,set_2,reserve,unlabeled,,IT Services,Mechanical Engineer
CAND_0086463,stratified,Bottom 25%,8+ years,Search_IR,set_2,reserve,unlabeled,,IT Services,HR Manager
CAND_0086388,suspicious,,,Search_IR,set_2,reserve,unlabeled,,Conglomerate,Graphic Designer
CAND_0035594,elite,,,Search_IR,set_2,reserve,unlabeled,,IT Services,HR Manager
CAND_0082274,stratified,Middle 50%,3-5 years,NLP_LLM,set_2,reserve,unlabeled,,Manufacturing,Graphic Designer
CAND_0053232,stratified,Bottom 25%,0-3 years,Non_Technical,set_2,reserve,unlabeled,,Manufacturing,Content Writer
CAND_0067558,stratified,Top 25%,5-8 years,Analytics,set_2,reserve,unlabeled,,Conglomerate,Business Analyst
CAND_0035792,stratified,Middle 50%,0-3 years,Platform_MLOps,set_2,reserve,unlabeled,,Manufacturing,Java Developer
CAND_0061855,stratified,Bottom 25%,8+ years,NLP_LLM,set_2,reserve,unlabeled,,Manufacturing,Operations Manager
CAND_0058401,stratified,Middle 50%,5-8 years,Analytics,set_2,reserve,unlabeled,,IT Services,Sales Executive
CAND_0013748,stratified,Middle 50%,0-3 years,Recommendation,set_2,reserve,unlabeled,,IT Services,Cloud Engineer
CAND_0062828,stratified,Middle 50%,3-5 years,Platform_MLOps,set_2,reserve,unlabeled,,Fintech,Data Analyst
CAND_0027604,stratified,Middle 50%,5-8 years,Search_IR,set_2,reserve,unlabeled,,Conglomerate,Marketing Manager
CAND_0026230,stratified,Middle 50%,5-8 years,Search_IR,set_2,reserve,unlabeled,,IT Services,.NET Developer
CAND_0053953,stratified,Top 25%,0-3 years,Non_Technical,set_2,reserve,unlabeled,,Conglomerate,Customer Support
CAND_0001147,stratified,Top 25%,8+ years,Search_IR,set_2,reserve,unlabeled,,Software,Sales Executive
CAND_0096040,stratified,Bottom 25%,8+ years,NLP_LLM,set_2,reserve,unlabeled,,Manufacturing,Content Writer
CAND_0013260,stratified,Middle 50%,0-3 years,NLP_LLM,set_2,reserve,unlabeled,,Paper Products,Graphic Designer
CAND_0021997,elite,,,Search_IR,set_2,reserve,unlabeled,,IT Services,Civil Engineer
CAND_0080515,stratified,Top 25%,3-5 years,Non_Technical,set_2,reserve,unlabeled,,IT Services,Mechanical Engineer
CAND_0027600,stratified,Top 25%,0-3 years,Backend,set_2,reserve,unlabeled,,Food Delivery,Full Stack Developer
CAND_0099228,stratified,Middle 50%,0-3 years,Non_Technical,set_2,reserve,unlabeled,,Fintech,DevOps Engineer
CAND_0033485,stratified,Bottom 25%,0-3 years,Platform_MLOps,set_2,reserve,unlabeled,,Software,Software Engineer
CAND_0066174,stratified,Bottom 25%,0-3 years,Non_Technical,set_2,reserve,unlabeled,,Manufacturing,Content Writer
CAND_0012539,stratified,Top 25%,5-8 years,Analytics,set_2,reserve,unlabeled,,IT Services,Graphic Designer
CAND_0015550,elite,,,Non_Technical,set_2,reserve,unlabeled,,Manufacturing,Mechanical Engineer
CAND_0068089,stratified,Middle 50%,8+ years,Search_IR,set_2,reserve,unlabeled,,IT Services,Civil Engineer
CAND_0090954,stratified,Middle 50%,8+ years,NLP_LLM,set_2,reserve,unlabeled,,Software,Content Writer
CAND_0047046,stratified,Middle 50%,0-3 years,Platform_MLOps,set_2,reserve,unlabeled,,Manufacturing,DevOps Engineer
CAND_0094347,stratified,Middle 50%,3-5 years,Analytics,set_2,reserve,unlabeled,,IT Services,Sales Executive
CAND_0089814,elite,,,Search_IR,set_2,reserve,unlabeled,,Manufacturing,HR Manager
CAND_0098982,stratified,Middle 50%,5-8 years,Search_IR,set_2,reserve,unlabeled,,IT Services,Customer Support
CAND_0069650,stratified,Top 25%,8+ years,Search_IR,set_2,reserve,unlabeled,,Manufacturing,Marketing Manager
CAND_0017602,stratified,Bottom 25%,3-5 years,NLP_LLM,set_2,reserve,unlabeled,,Software,Customer Support
CAND_0027671,elite,,,Non_Technical,set_2,reserve,unlabeled,,IT Services,Mechanical Engineer
CAND_0035664,elite,,,Search_IR,set_2,reserve,unlabeled,,Software,Mechanical Engineer
CAND_0017995,stratified,Middle 50%,5-8 years,Platform_MLOps,set_2,reserve,unlabeled,,IT Services,Full Stack Developer
CAND_0064618,stratified,Middle 50%,5-8 years,Search_IR,set_2,reserve,unlabeled,,Software,Project Manager
CAND_0084415,suspicious,,,Search_IR,set_2,reserve,unlabeled,,IT Services,Business Analyst
CAND_0014433,stratified,Middle 50%,3-5 years,Backend,set_2,reserve,unlabeled,,Fintech,Mobile Developer
CAND_0031950,stratified,Bottom 25%,3-5 years,Backend,set_2,reserve,unlabeled,,Software,Cloud Engineer
CAND_0094809,elite,,,Search_IR,set_2,reserve,unlabeled,,Manufacturing,Project Manager
CAND_0049663,stratified,Top 25%,0-3 years,Non_Technical,set_2,reserve,unlabeled,,Software,Sales Executive
CAND_0045608,stratified,Top 25%,5-8 years,Analytics,set_2,reserve,unlabeled,,Manufacturing,Business Analyst
CAND_0074797,stratified,Bottom 25%,8+ years,Search_IR,set_2,reserve,unlabeled,,IT Services,Sales Executive
CAND_0051924,stratified,Top 25%,0-3 years,Analytics,set_2,reserve,unlabeled,,IT Services,Mechanical Engineer
CAND_0054339,suspicious,,,Search_IR,set_2,reserve,unlabeled,,Manufacturing,Customer Support
CAND_0019758,stratified,Top 25%,8+ years,Non_Technical,set_2,reserve,unlabeled,,Paper Products,Project Manager
CAND_0026509,stratified,Top 25%,3-5 years,Backend,set_2,reserve,unlabeled,,Software,Software Engineer
CAND_0055159,stratified,Bottom 25%,3-5 years,NLP_LLM,set_2,reserve,unlabeled,,IT Services,.NET Developer
